battery_id,cycle,capacity_Ah,voltage_mean_V,voltage_min_V,current_mean_A,temperature_max_C,internal_resistance_ohm,discharge_time_s,is_synthetic_fault,capacity_fade_pct,capacity_delta,rolling_capacity_std,voltage_sag,cycles_to_eol
B0008,17,1.9638,3.7051,3.0556,-2.0966,30.856,0.05467,3503.4,False,1.9766397124887702,-0.0006999999999999229,0.002483344518991199,0.6494999999999997,91
B0008,18,1.9626,3.6807,2.9269,-2.0317,32.786,0.05102,3519.2,False,2.0365378855945027,-0.0012000000000000899,0.0020062402647749254,0.7538,90
B0008,19,1.9436,3.6969,2.8515,-1.9786,34.965,0.05383,3520.0,False,2.9849256264350643,-0.018999999999999906,0.00878931169091232,0.8453999999999997,89
B0008,20,1.9508,3.6538,3.0284,-1.9359,31.505,0.04959,3506.5,False,2.6255365878007364,0.007200000000000095,0.009378592644955311,0.6254,88
B0008,21,1.9386,3.6663,3.0279,-2.0446,31.627,0.04967,3505.2,False,3.2345013477088957,-0.012199999999999989,0.011214811634620316,0.6384000000000003,87
B0008,22,1.9445,3.6881,2.9194,-2.0071,32.055,0.05205,3520.2,False,2.940001996605779,0.005899999999999794,0.009232659421857805,0.7686999999999999,86
B0008,23,1.9429,3.6931,3.0311,-2.043,33.111,0.05203,3511.0,False,3.0198662274133925,-0.0015999999999998238,0.0043871402986482635,0.6619999999999999,85
B0008,24,1.9448,3.6926,2.8119,-1.9532,33.242,0.0509,3542.3,False,2.925027453329343,0.0019000000000000128,0.004387140298648247,0.8807,84
B0008,25,1.9419,3.7039,2.9869,-1.9876,31.613,0.05257,3580.7,False,3.0697813716681677,-0.0029000000000001247,0.0025005999280221258,0.7170000000000001,83
B0008,26,1.9334,3.6914,2.9299,-2.0244,33.944,0.04999,3465.9,False,3.4940600978336844,-0.008499999999999952,0.004680277769537296,0.7614999999999998,82
B0008,27,1.9189,3.6727,2.8854,-1.9684,35.286,0.05089,3404.0,False,4.217829689527807,-0.014499999999999957,0.010704064648535594,0.7872999999999997,81
B0008,28,1.9413,3.6767,2.871,-2.0141,31.72,0.05082,3517.1,False,3.0997304582210283,0.022399999999999975,0.010482032245706431,0.8056999999999999,80
B0008,29,1.9276,3.6792,2.8968,-2.0072,31.162,0.05224,3416.2,False,3.7835679345113338,-0.013700000000000045,0.009689014397761705,0.7824,79
B0008,30,1.9231,3.7036,3.0203,-1.9705,32.397,0.05388,3489.2,False,4.008186083657783,-0.0044999999999999485,0.008793918353045927,0.6832999999999996,78
B0008,31,1.9295,3.708,2.8961,-2.022,31.079,0.05225,3489.6,False,3.688729160427273,0.006399999999999961,0.008457068049864496,0.8119000000000001,77
B0008,32,1.9336,3.6713,2.9741,-1.977,32.327,0.04756,3491.7,False,3.4840770689827383,0.0040999999999999925,0.006875099999275331,0.6972,76
B0008,33,1.9017,3.6664,3.0329,-1.9088,31.374,0.05131,3424.4,False,5.076370170709799,-0.03190000000000004,0.012544122129509208,0.6334999999999997,75
B0008,34,1.9356,3.6805,2.9549,-1.9226,32.011,0.05273,3439.8,False,3.384246780473199,0.03390000000000004,0.013716960304675462,0.7256,74
B0008,35,1.9137,3.6539,2.799,-1.958,32.468,0.05109,3422.2,False,4.4773884396525965,-0.02190000000000003,0.014606402705664477,0.8549000000000002,73
B0008,36,1.9108,3.6926,2.8153,-2.1313,31.703,0.0521,3436.5,False,4.62214235799141,-0.0028999999999999027,0.01486024898849416,0.8773,72
B0008,37,1.9146,3.6925,2.8495,-2.0263,32.267,0.05401,3424.4,False,4.4324648098232995,0.0038000000000000256,0.012453393111920978,0.843,71
B0008,38,1.9075,3.6898,2.8438,-2.015,33.514,0.05431,3431.7,False,4.786862334032149,-0.007100000000000106,0.011064944645141293,0.8460000000000001,70
B0008,39,1.9036,3.679,2.9234,-1.9573,32.809,0.0524,3392.8,False,4.981531396625738,-0.0039000000000000146,0.00454675708610431,0.7555999999999998,69
B0008,40,1.8937,3.7269,2.85,-2.0387,34.069,0.05269,3425.9,False,5.475691324747933,-0.00990000000000002,0.008004561199718565,0.8769,68
B0008,41,1.8995,3.6786,2.9191,-2.0691,32.515,0.0526,3474.7,False,5.186183488070284,0.005800000000000027,0.007919406543424807,0.7595000000000001,67
B0008,42,1.8994,3.6382,2.8435,-1.863,33.47,0.05039,3436.6,False,5.191175002495763,-9.999999999998899e-05,0.005166526879833253,0.7946999999999997,66
B0008,43,1.8887,3.6562,3.0029,-1.9954,30.796,0.04993,3399.9,False,5.725267046021765,-0.010699999999999932,0.00581695796787637,0.6533000000000002,65
B0008,44,1.8896,3.6913,2.8036,-1.9643,31.479,0.05549,3349.8,False,5.680343416192479,0.0008999999999999009,0.00516691397257992,0.8877000000000002,64
B0008,45,1.8803,3.6904,3.0586,-1.9842,33.281,0.05243,3353.8,False,6.144554257761802,-0.009299999999999864,0.008113260750157272,0.6317999999999997,63
B0008,46,1.8839,3.6584,3.0312,-1.9799,31.573,0.05296,3352.0,False,5.96485973844465,0.0035999999999998256,0.007217825157209349,0.6271999999999998,62
B0008,47,1.8894,3.6736,3.0145,-1.9838,33.899,0.0507,3402.6,False,5.6903264450434365,0.00550000000000006,0.0041227418061339826,0.6591,61
B0008,48,1.8742,3.6729,3.0467,-2.0363,31.539,0.04969,3303.3,False,6.449036637715877,-0.01519999999999988,0.006498230528385787,0.6261999999999999,60
B0008,49,1.871,3.6932,2.9532,-2.0684,34.565,0.05131,3377.5,False,6.608765099331137,-0.0032000000000000917,0.007382614712962178,0.7400000000000002,59
B0008,50,1.8856,3.6961,3.0248,-2.0116,31.068,0.05718,3346.2,False,5.880003993211547,0.014599999999999946,0.00784550826906996,0.6713,58
B0008,51,1.8663,3.6591,2.952,-1.9324,35.225,0.05172,3319.7,False,6.843366277328544,-0.019299999999999873,0.009818350166909226,0.7071000000000001,57
B0008,52,1.7567,3.6572,2.7649,-1.9889,41.504,0.05266,3182.1,True,12.314066087651,-0.10960000000000014,0.053060559740734606,0.8923000000000001,56
B0008,53,1.872,3.6986,3.0723,-2.0711,31.334,0.05105,3338.0,False,6.558849955076374,0.11530000000000018,0.052826196153045755,0.6263000000000001,55
B0008,54,1.8771,3.6886,2.8045,-1.9802,32.946,0.05486,3392.8,False,6.304282719377063,0.005099999999999882,0.05348946625271246,0.8841000000000001,54
B0008,55,1.8678,3.7098,2.9177,-2.0152,31.956,0.05405,3399.1,False,6.768493560946398,-0.009300000000000086,0.051199189446709675,0.7921,53
B0008,56,1.8642,3.7058,2.9731,-2.0028,32.775,0.05126,3427.0,False,6.9481880802635505,-0.0035999999999998256,0.05101963347575194,0.7326999999999999,52
B0008,57,1.8616,3.6711,2.9916,-1.9506,30.828,0.05125,3380.4,False,7.07796745532595,-0.0026000000000001577,0.006180453057831571,0.6795,51
B0008,58,1.8535,3.6615,2.813,-1.933,33.396,0.05202,3329.2,False,7.482280123789565,-0.008099999999999996,0.008639618047116486,0.8485,50
B0008,59,1.8494,3.6575,2.8464,-2.0309,31.869,0.04989,3335.5,False,7.68693221523411,-0.0040999999999999925,0.00763544366753256,0.8111000000000002,49
B0008,60,1.8573,3.7126,2.8396,-1.9852,33.169,0.05235,3365.6,False,7.292602575621454,0.007900000000000018,0.005977039400912838,0.8730000000000002,48
B0008,61,1.8603,3.6856,2.9636,-2.0179,31.47,0.05118,3329.9,False,7.14285714285714,0.0030000000000001137,0.005011686342945327,0.722,47
B0008,62,1.8389,3.6846,2.8659,-2.0454,33.25,0.05115,3300.9,False,8.211041229909155,-0.021400000000000086,0.00832958582404112,0.8187000000000002,46
B0008,63,1.8408,3.6882,3.0347,-1.9494,32.709,0.05188,3275.9,False,8.116202455825105,0.0019000000000000128,0.009557876333164603,0.6535000000000002,45
B0008,64,1.8479,3.6951,2.9178,-1.8881,34.343,0.05243,3316.6,False,7.761804931616245,0.007100000000000106,0.009579039617835818,0.7772999999999999,44
B0008,65,1.8476,3.6604,2.9686,-1.9819,33.171,0.05442,3377.4,False,7.776779474892692,-0.000300000000000189,0.00839732100137118,0.6918000000000002,43
B0008,66,1.8422,3.6741,2.9776,-1.9516,32.626,0.05317,3321.8,False,8.046321253868427,-0.005399999999999849,0.004071486215139503,0.6965000000000003,42
B0008,67,1.8417,3.6491,2.7896,-2.0444,31.985,0.05188,3334.1,False,8.07127882599582,-0.000500000000000167,0.0034253466977914424,0.8594999999999997,41
B0008,68,1.834,3.679,2.7801,-2.0231,33.583,0.05451,3279.4,False,8.455625436757508,-0.007699999999999818,0.005656589078240581,0.8988999999999998,40
B0008,69,1.8349,3.7192,2.9312,-2.0347,32.817,0.05349,3298.2,False,8.410701806928223,0.0008999999999999009,0.005645086358956023,0.7879999999999998,39
B0008,70,1.8305,3.6457,2.8329,-2.0075,32.852,0.05226,3289.6,False,8.630328441649194,-0.0043999999999999595,0.005104213945366453,0.8128000000000002,38
B0008,71,1.829,3.6921,3.0156,-1.98,32.484,0.05456,3303.5,False,8.70520115803135,-0.0015000000000000568,0.004933254503882249,0.6764999999999999,37
B0008,72,1.8347,3.6895,2.9152,-2.0049,33.237,0.05543,3282.8,False,8.42068483577918,0.005700000000000038,0.002693881957338844,0.7742999999999998,36
B0008,73,1.8173,3.6762,2.9922,-2.0412,33.021,0.05347,3204.7,False,9.289208345812128,-0.017400000000000082,0.007177186078128163,0.6840000000000002,35
B0008,74,1.819,3.6697,2.9088,-1.9292,31.87,0.05197,3195.8,False,9.204352600579025,0.0017000000000000348,0.007575948785470873,0.7609000000000004,34
B0008,75,1.8139,3.6642,2.8975,-1.9446,33.977,0.05388,3254.0,False,9.458919836278323,-0.005099999999999882,0.00871705225406376,0.7667000000000002,33
B0008,76,1.8266,3.6736,2.8638,-2.0858,32.599,0.05498,3356.2,False,8.824997504242793,0.012699999999999934,0.008347155204024804,0.8098000000000001,32
B0008,77,1.8145,3.6569,2.9089,-1.9724,31.348,0.05481,3290.7,False,9.428970749725474,-0.0121,0.005103234268586755,0.7479999999999998,31
B0008,78,1.8159,3.668,3.0327,-1.9915,32.327,0.05738,3258.0,False,9.359089547768795,0.0014000000000000679,0.005206438321931609,0.6353,30
B0008,79,1.8168,3.6242,2.8398,-1.9266,33.129,0.05478,3287.1,False,9.31416591793951,0.0008999999999999009,0.005191627875732037,0.7844000000000002,29
B0008,80,1.8002,3.681,2.8712,-2.0304,34.326,0.05594,3219.2,False,10.14275731256864,-0.016599999999999948,0.009456479260278509,0.8098000000000001,28
B0008,81,1.7969,3.6566,3.0353,-2.05,33.575,0.05556,3231.8,False,10.307477288609368,-0.0033000000000000806,0.009519086090590696,0.6213000000000002,27
B0008,82,1.8119,3.6657,3.0002,-2.0489,34.146,0.05223,3272.0,False,9.558750124787863,0.015000000000000124,0.009199619557355473,0.6655000000000002,26
B0008,83,1.7987,3.6488,3.0389,-1.9309,33.409,0.05201,3246.8,False,10.217630028950786,-0.0132000000000001,0.0088760914821827,0.6099000000000001,25
B0008,84,1.7955,3.7384,2.9418,-2.019,34.647,0.05041,3234.8,False,10.377358490566035,-0.0031999999999998696,0.006541253702469887,0.7965999999999998,24
B0008,85,1.8145,3.6699,2.8135,-2.0198,34.567,0.05446,3241.0,False,9.428970749725474,0.018999999999999906,0.008974408058478035,0.8564000000000003,23
B0008,86,1.7853,3.6566,2.8974,-1.9331,34.341,0.05521,3173.6,False,10.886492961964656,-0.029199999999999893,0.012071950960804793,0.7591999999999999,22
B0008,87,1.7765,3.6771,2.7894,-2.0113,33.645,0.0522,3166.9,False,11.325746231406608,-0.008800000000000141,0.014374282590796638,0.8876999999999997,21
B0008,88,1.7864,3.678,2.8334,-1.9696,33.355,0.05278,3183.4,False,10.831586303284425,0.00990000000000002,0.014442575947526834,0.8445999999999998,20
B0008,89,1.7798,3.6752,2.9537,-2.105,32.535,0.05681,3206.0,False,11.16102625536588,-0.006599999999999939,0.015085920588418912,0.7214999999999998,19
B0008,90,1.6268,3.6434,2.4756,-1.98,37.954,0.05947,2952.9,True,18.798043326345216,-0.15300000000000002,0.06952512495494059,1.1678000000000002,18
B0008,91,1.7858,3.6478,2.8708,-2.0422,33.568,0.051,3153.3,False,10.861535389837274,0.15900000000000003,0.06958719709831761,0.7770000000000001,17
B0008,92,1.7809,3.6509,2.9094,-1.973,35.435,0.05716,3197.8,False,11.106119596685637,-0.0049000000000001265,0.07001584106471978,0.7414999999999998,16
B0008,93,1.7753,3.6841,2.9808,-2.0172,33.382,0.05509,3212.2,False,11.38564440451233,-0.005599999999999827,0.06881574674447777,0.7033,15
B0008,94,1.7659,3.6625,2.8766,-1.9395,33.882,0.05812,3167.1,False,11.854846760507144,-0.009400000000000075,0.067566211970186,0.7859000000000003,14
B0008,95,1.7755,3.6772,2.8916,-2.0596,32.658,0.05533,3207.8,False,11.375661375661373,0.009600000000000053,0.007424419169206459,0.7856000000000001,13
B0008,96,1.7708,3.6523,2.7761,-1.9419,34.08,0.05266,3229.7,False,11.61026255365879,-0.0047000000000001485,0.005632228688546169,0.8761999999999999,12
B0008,97,1.7556,3.6753,3.0699,-1.9887,33.388,0.05617,3161.0,False,12.368972746331242,-0.01519999999999988,0.0082708524349119,0.6053999999999999,11
B0008,98,1.7268,3.6381,2.7532,-1.9889,33.612,0.05589,3123.3,False,13.806528900868532,-0.02880000000000016,0.019413062612583888,0.8849,10
B0008,99,1.7211,3.6875,2.8907,-2.0217,34.156,0.05191,3074.2,False,14.091045223120691,-0.005699999999999816,0.024938384069544507,0.7968000000000002,9
B0008,100,1.7292,3.6246,2.8021,-1.9244,33.256,0.056,3146.1,False,13.686732554657077,0.008099999999999996,0.02143385173038479,0.8225000000000002,8
B0008,101,1.7067,3.6734,2.8967,-2.0239,32.96,0.05655,3106.8,False,14.809823300389336,-0.022499999999999964,0.017789519386429,0.7767,7
B0008,102,1.7015,3.6298,2.8526,-1.9803,35.635,0.05676,3051.2,False,15.069382050514124,-0.0052000000000000934,0.012328949671409413,0.7772000000000001,6
B0008,103,1.7031,3.6507,2.9546,-2.0479,35.19,0.05086,3089.4,False,14.9895178197065,0.0016000000000000458,0.012203360193002291,0.6960999999999999,5
B0008,104,1.6828,3.6442,2.8282,-2.0357,33.223,0.05608,3041.4,False,16.00279524807826,-0.020299999999999985,0.016557868220280072,0.8160000000000003,4
B0008,105,1.675,3.6198,2.888,-1.9359,34.025,0.0574,3007.2,False,16.392133373265448,-0.007800000000000029,0.014023444655296738,0.7318000000000002,3
B0008,106,1.6648,3.6833,3.0775,-2.0222,35.107,0.05526,2978.9,False,16.90126784466407,-0.010199999999999987,0.016671622596501366,0.6057999999999999,2
B0008,107,1.6636,3.6495,3.0005,-1.8954,34.355,0.05197,3004.2,False,16.96116601776979,-0.0012000000000000899,0.016152027736485008,0.649,1
B0008,108,1.4983,3.6322,2.8919,-2.0014,39.482,0.05814,2787.7,True,25.212139363082763,-0.1653,0.07787759626490925,0.7403,0
B0008,109,1.6403,3.6481,2.992,-1.9942,33.225,0.05631,2983.9,False,18.124188878905855,0.14200000000000013,0.0738294995242431,0.6560999999999999,0
B0008,110,1.6442,3.658,2.9464,-1.9082,32.943,0.06017,2990.2,False,17.92951981631227,0.0039000000000000146,0.07016325961641333,0.7115999999999998,0
B0008,111,1.6373,3.6285,3.0162,-2.0235,34.205,0.05675,2885.9,False,18.27393431167016,-0.006900000000000128,0.06699949999813597,0.6122999999999998,0
B0008,112,1.6347,3.6436,2.8968,-2.028,34.55,0.05552,2874.9,False,18.40371368673256,-0.0025999999999999357,0.06307811030777813,0.7468000000000004,0
B0008,113,1.6196,3.6533,2.8949,-2.0574,34.371,0.05468,2884.5,False,19.15743236497954,-0.015100000000000113,0.009421093354818357,0.7584000000000004,0
B0008,114,1.6,3.6569,2.9325,-2.0224,36.354,0.0587,2890.2,False,20.135769192372965,-0.01959999999999984,0.017641230115845338,0.7243999999999997,0
B0008,115,1.5959,3.6275,2.7299,-1.9516,34.873,0.05772,2868.4,False,20.340421283817513,-0.0040999999999999925,0.019138312360294868,0.8975999999999997,0
B0008,116,1.5989,3.6087,2.8124,-2.0568,36.178,0.05977,2812.0,False,20.190675851053207,0.0029999999999998916,0.016763859937383878,0.7963,0
B0008,117,1.5685,3.6326,2.7955,-2.0662,36.534,0.05926,2837.5,False,21.708096236398124,-0.030399999999999983,0.018275311214866894,0.8371,0
B0008,118,1.5687,3.6497,2.8897,-2.0142,35.199,0.05537,2871.5,False,21.698113207547177,0.00019999999999997797,0.016318394528882233,0.7600000000000002,0
B0008,119,1.5694,3.661,2.9174,-2.0462,33.421,0.05911,2827.0,False,21.663172606568835,0.0006999999999999229,0.01566786520238993,0.7435999999999998,0
B0008,120,1.555,3.613,2.8748,-2.0024,34.204,0.05753,2845.4,False,22.38195068383748,-0.014399999999999968,0.0161435745731939,0.7382,0
B0008,121,1.5508,3.658,2.8813,-1.9878,34.64,0.05559,2834.3,False,22.591594289707505,-0.0041999999999999815,0.008876767429660681,0.7767,0
B0008,122,1.5423,3.6463,2.9567,-2.0082,33.879,0.06163,2785.5,False,23.015873015873023,-0.008499999999999952,0.011714222125275415,0.6896,0
B0008,123,1.5393,3.6581,2.8381,-1.9617,33.342,0.05782,2740.7,False,23.165618448637325,-0.0030000000000001137,0.011900966347330849,0.8200000000000003,0
B0008,124,1.535,3.6337,2.9385,-2.0094,33.296,0.05919,2713.3,False,23.38025356893282,-0.0042999999999999705,0.008247241963245177,0.6952000000000003,0
B0008,125,1.525,3.6363,2.9265,-1.9576,34.427,0.06114,2703.1,False,23.879405011480493,-0.010000000000000009,0.009498262999113086,0.7098,0
B0008,126,1.5021,3.632,2.738,-2.0019,33.967,0.06016,2671.4,False,25.022461814914642,-0.02289999999999992,0.016265392709686785,0.8940000000000001,0
B0008,127,1.508,3.6266,2.8239,-1.9997,34.184,0.05935,2674.0,False,24.727962463811526,0.005900000000000016,0.016349525987022932,0.8026999999999997,0
B0008,128,1.4998,3.6368,2.7397,-2.0311,34.733,0.05885,2706.0,False,25.137266646700606,-0.008199999999999985,0.015339882659275658,0.8971,0
B0008,129,1.4916,3.6227,3.0115,-2.0308,36.037,0.06125,2684.5,False,25.546570829589697,-0.008199999999999985,0.012485591696045316,0.6112000000000002,0
B0008,130,1.4766,3.67,2.8154,-1.9851,34.39,0.06404,2684.5,False,26.295297993411204,-0.015000000000000124,0.012151625405696604,0.8546,0
B0008,131,1.465,3.63,2.7928,-2.0258,35.968,0.06148,2643.5,False,26.87431366676649,-0.011599999999999833,0.01739942527787573,0.8371999999999997,0
B0008,132,1.4634,3.6281,2.835,-1.997,34.579,0.06412,2602.6,False,26.954177897574127,-0.0016000000000000458,0.016094471100362228,0.7930999999999999,0
B0008,133,1.4601,3.6126,2.7192,-2.0452,34.504,0.05886,2637.9,False,27.118897873614856,-0.0033000000000000806,0.012920061919372002,0.8934000000000002,0
B0008,134,1.4341,3.6055,2.7096,-1.988,34.895,0.05834,2613.9,False,28.416691624238798,-0.026000000000000023,0.015674916267732403,0.8959000000000001,0
B0008,135,1.4268,3.63,2.738,-1.9199,36.189,0.05945,2540.7,False,28.781072177298594,-0.007299999999999862,0.018010746791858285,0.8919999999999999,0
B0008,136,1.4379,3.6104,2.9696,-1.9364,34.624,0.06142,2616.9,False,28.227014076070688,0.011099999999999888,0.016321550171489216,0.6408,0
B0008,137,1.432,3.6116,2.7417,-2.0869,34.352,0.062,2573.4,False,28.521513427173804,-0.005900000000000016,0.012892905025650625,0.8699000000000003,0
B0008,138,1.4166,3.6333,2.9355,-2.0118,35.689,0.06026,2592.9,False,29.290206648697215,-0.015399999999999858,0.008241177100418181,0.6978,0
B0008,139,1.417,3.6184,2.9521,-2.0749,35.49,0.06239,2523.1,False,29.27024059099531,0.00039999999999995595,0.009321909675622363,0.6662999999999997,0
B0008,140,1.4029,3.5883,2.7128,-1.9471,35.855,0.05824,2496.3,False,29.974044124987522,-0.014100000000000001,0.013867119383652392,0.8754999999999997,0
B0008,141,1.3976,3.6101,2.9727,-2.0152,36.857,0.06232,2491.1,False,30.238594389537788,-0.005300000000000082,0.013498962923146337,0.6374,0
B0008,142,1.3939,3.5955,2.7897,-1.9821,37.418,0.06537,2519.8,False,30.42328042328043,-0.0037000000000000366,0.010713776178383217,0.8058000000000001,0
B0008,143,1.3806,3.6229,2.9208,-1.9678,34.982,0.06303,2478.2,False,31.08715184186882,-0.013299999999999867,0.013265933815623495,0.7021000000000002,0
B0008,144,1.373,3.6083,2.9749,-1.9911,36.404,0.06343,2468.3,False,31.46650693820505,-0.007600000000000051,0.012409069264071319,0.6334,0
B0008,145,1.3764,3.6127,2.8768,-1.9478,36.104,0.06068,2404.4,False,31.296795447738845,0.0034000000000000696,0.010872442227969285,0.7359,0
B0008,146,1.3472,3.6173,2.8973,-1.9599,36.065,0.06563,2416.2,False,32.754317659978035,-0.029200000000000115,0.01706112540252105,0.7200000000000002,0
B0008,147,1.3487,3.6124,2.8791,-2.0853,35.449,0.06472,2474.0,False,32.67944494359589,0.0015000000000000568,0.015966276961163033,0.7332999999999998,0
B0008,148,1.3384,3.5949,2.891,-1.9818,36.727,0.06497,2398.4,False,33.19357092941999,-0.010299999999999976,0.016903490763761752,0.7039,0
B0008,149,1.3313,3.6233,2.9199,-1.9629,36.056,0.06326,2413.1,False,33.54796845362884,-0.007100000000000106,0.017160565258772655,0.7033999999999998,0
B0008,150,1.3189,3.6016,2.8179,-1.9351,34.946,0.06276,2376.9,False,34.16691624238795,-0.012399999999999967,0.012277418295415921,0.7837000000000001,0
B0008,151,1.332,3.5913,2.8964,-2.0275,37.667,0.05774,2367.5,False,33.51302785265049,0.013100000000000112,0.010893254793706926,0.6949000000000001,0
B0008,152,1.3314,3.6115,2.9967,-2.0021,36.079,0.06506,2451.7,False,33.54297693920336,-0.000600000000000156,0.007082019486038198,0.6147999999999998,0
B0008,153,1.3,3.5842,2.9627,-2.0349,35.167,0.06048,2293.0,False,35.11031246880304,-0.03139999999999987,0.0138371601132833,0.6215000000000002,0
B0008,154,1.2791,3.5683,2.8094,-2.06,33.181,0.06233,2288.3,False,36.15353898372767,-0.02090000000000014,0.02263839658634552,0.7588999999999997,0
B0008,155,1.2741,3.6215,3.0019,-1.956,36.337,0.06443,2268.3,False,36.40311470500149,-0.004999999999999893,0.027669784964843507,0.6196000000000002,0
B0008,156,1.2716,3.5754,2.8937,-2.0118,35.426,0.06655,2301.6,False,36.52790256563841,-0.0024999999999999467,0.025082125109342462,0.6817000000000002,0
B0008,157,1.2597,3.5919,2.9905,-2.0434,36.512,0.06356,2239.1,False,37.12189278227014,-0.011900000000000022,0.014749745760546175,0.6013999999999999,0
B0008,158,1.2399,3.5788,2.7822,-2.0347,39.081,0.06697,2271.0,False,38.110212638514525,-0.01980000000000004,0.01567807386131307,0.7966000000000002,0
B0008,159,1.2561,3.6255,2.9298,-2.128,36.017,0.06599,2265.6,False,37.301587301587304,0.016199999999999992,0.013713934519342132,0.6957,0
B0008,160,1.243,3.6129,2.9181,-1.9601,35.603,0.06295,2285.7,False,37.95547569132475,-0.01309999999999989,0.012907865818981096,0.6947999999999999,0
B0008,161,1.2332,3.5725,2.9099,-2.0325,35.892,0.06277,2174.8,False,38.44464410502147,-0.009800000000000031,0.011169467310522836,0.6625999999999999,0
B0008,162,1.2223,3.5715,2.8406,-1.9853,36.932,0.06407,2196.5,False,38.98871917739842,-0.010900000000000132,0.01246695632465497,0.7309000000000001,0
B0008,163,1.2198,3.5973,2.9925,-1.946,36.689,0.06719,2181.0,False,39.113507038035344,-0.0024999999999999467,0.01503918215864352,0.6048,0
B0008,164,1.1901,3.5839,2.7844,-1.9712,37.281,0.0655,2118.0,False,40.59598682240192,-0.02970000000000006,0.019927794659743016,0.7994999999999997,0
B0008,165,1.2058,3.5894,2.7167,-1.9445,35.882,0.06472,2219.5,False,39.812319057602075,0.015700000000000047,0.016653317987743214,0.8727,0
B0008,166,1.201,3.573,2.9509,-1.9923,34.049,0.06417,2160.2,False,40.051911750024956,-0.0047999999999999154,0.013395708267982712,0.6221000000000001,0
B0008,167,1.1807,3.5821,2.8533,-2.0161,35.858,0.06704,2115.5,False,41.06518917839672,-0.020299999999999985,0.014965192949003859,0.7288000000000001,0
B0008,168,1.1747,3.5704,2.9099,-2.112,36.563,0.0665,2091.1,False,41.364680043925325,-0.006000000000000005,0.013135562416620457,0.6604999999999999,0
